countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,Late,countlate,repeatCust,InvoiceQuarter,InvoiceAmount_bin_b. more than 60,Prediction
406,49,7/13/2012,7867299622,2012-01-21,2/20/2012,72.06,0,1/31/2012,1,10,0,0,2,2.0,1,1,0.00013259661066157934
818,37,8/28/2013,7867318195,2012-01-16,2/15/2012,74.01,0,2/1/2012,1,16,0,0,11,13.0,1,1,0.00013259661066157934
406,36,7/4/2012,7871204146,2012-02-14,3/15/2012,83.09,0,3/13/2012,1,28,0,0,1,3.0,1,1,0.00013259661066157934
818,81,1/22/2013,7873704598,2012-03-29,4/28/2012,10.47,0,4/27/2012,1,29,0,0,19,22.0,1,0,0.00013259661066157934
406,78,8/24/2012,7876340954,2012-06-05,7/5/2012,38.73,1,7/12/2012,1,37,7,1,7,11.0,2,0,6.9998328850020775
406,97,12/10/2012,7880714904,2013-02-09,3/11/2013,61.07,1,2/25/2013,0,16,0,0,0,0.0,1,1,0.00013259661066157934
770,62,4/30/2012,7881731765,2012-03-13,4/12/2012,46.22,0,4/21/2012,1,39,9,1,17,23.0,1,0,8.999823963276807
897,29,7/29/2013,7884124958,2012-06-19,7/19/2012,39.74,0,7/21/2012,1,32,2,1,7,15.0,2,0,1.9999121309239414
406,92,4/6/2012,7885181731,2012-02-01,3/2/2012,87.13,0,3/15/2012,1,43,13,1,13,17.0,1,1,12.999722277465146
406,32,5/19/2012,7890869729,2012-11-25,12/25/2012,87.71,0,11/30/2012,0,5,0,0,0,0.0,4,1,0.00013259661066157934
770,20,4/3/2013,7893242563,2013-03-17,4/16/2013,37.66,0,3/29/2013,1,12,0,0,1,1.0,1,0,0.00013259661066157934
391,7,6/20/2013,7896000091,2012-12-01,12/31/2012,38.41,1,1/16/2013,1,46,16,1,5,11.0,4,0,15.999585705193477
897,91,2/13/2013,7903274357,2012-08-31,9/30/2012,57.8,0,9/11/2012,1,11,0,0,0,0.0,3,0,0.00013259661066157934
818,75,8/29/2013,7913946826,2013-06-27,7/27/2013,48.45,1,8/22/2013,1,56,26,1,19,26.0,2,0,25.99929786195343
818,44,5/31/2012,7914349615,2013-07-10,8/9/2013,65.6,0,8/8/2013,0,29,0,0,16,20.0,3,1,0.00013259661066157934
818,74,2/21/2012,7932116400,2013-02-07,3/9/2013,38.86,0,3/14/2013,0,35,5,1,5,6.0,1,0,4.9998847659514
897,24,4/2/2013,7934803012,2012-10-17,11/16/2012,63.96,1,11/28/2012,1,42,12,1,4,5.0,4,1,11.99974557022743
770,64,6/17/2012,7935547980,2012-12-08,1/7/2013,66.27,0,12/30/2012,0,22,0,0,2,2.0,4,1,0.00013259661066157934
770,100,3/18/2012,7939830476,2012-07-18,8/17/2012,67.79,1,9/9/2012,0,53,23,1,16,17.0,3,1,23.00037627805952
406,35,4/4/2013,7942175485,2012-12-04,1/3/2013,78.12,1,1/12/2013,1,39,9,1,11,13.0,4,1,8.999823963276807
818,88,10/16/2013,7948353278,2012-01-29,2/28/2012,59.08,1,3/19/2012,1,50,20,1,16,19.0,1,0,19.99960071007358
406,95,3/17/2012,7949028171,2012-05-15,6/14/2012,76.27,1,6/17/2012,0,33,3,1,8,13.0,2,1,2.9998896761404583
770,72,8/5/2012,7949269803,2012-10-07,11/6/2012,44.83,0,10/23/2012,0,16,0,0,6,7.0,4,0,0.00013259661066157934
391,89,4/22/2012,7952881452,2013-07-04,8/3/2013,38.96,0,7/17/2013,0,13,0,0,1,1.0,3,0,0.00013259661066157934
770,62,4/30/2012,7957459350,2013-08-01,8/31/2013,55.8,0,9/16/2013,0,46,16,1,18,23.0,3,0,15.999654691376882
818,26,1/9/2012,7957903409,2013-11-15,12/15/2013,82.29,0,11/20/2013,0,5,0,0,2,2.0,4,1,0.00013259661066157934
770,70,2/6/2012,7958057215,2013-07-30,8/29/2013,65.59,1,9/24/2013,0,56,26,1,19,20.0,3,1,25.99929786195343
897,91,2/13/2013,7961973380,2013-10-22,11/21/2013,41.64,0,10/24/2013,0,2,0,0,0,0.0,4,0,0.00013259661066157934
391,80,3/19/2013,7976742421,2012-07-06,8/5/2012,54.33,0,7/17/2012,1,11,0,0,0,0.0,3,0,0.00013259661066157934
770,43,12/31/2012,7977041657,2012-06-13,7/13/2012,43.52,0,7/17/2012,1,34,4,1,11,13.0,2,0,3.9999164690535545
897,68,4/4/2012,7977287829,2012-09-29,10/29/2012,46.41,0,10/23/2012,0,24,0,0,4,5.0,3,0,0.00013259661066157934
770,62,4/30/2012,7979390388,2012-10-22,11/21/2012,34.49,0,12/2/2012,0,41,11,1,19,23.0,4,0,10.999747079705323
391,28,8/29/2012,7987067619,2012-03-06,4/5/2012,67.83,0,3/28/2012,1,22,0,0,0,0.0,1,1,0.00013259661066157934
897,68,4/4/2012,7987083569,2012-07-21,8/20/2012,17.37,0,8/20/2012,0,30,0,0,4,5.0,3,0,0.00013259661066157934
770,86,4/30/2013,7991968212,2013-01-18,2/17/2013,72.95,0,2/8/2013,1,21,0,0,5,5.0,1,1,0.00013259661066157934
406,73,12/15/2012,7992662919,2013-05-29,6/28/2013,56.85,0,7/2/2013,0,34,4,1,15,17.0,2,0,3.9999164690535545
391,57,8/2/2012,7992871769,2013-10-03,11/2/2013,99.22,0,11/17/2013,0,45,15,1,16,25.0,4,1,14.99965563892782
391,28,8/29/2012,7993778070,2012-08-14,9/13/2012,50.66,0,9/10/2012,1,27,0,0,0,0.0,3,0,0.00013259661066157934
897,94,8/10/2013,8009169493,2012-01-14,2/13/2012,65.9,0,2/3/2012,1,20,0,0,0,0.0,1,1,0.00013259661066157934
897,10,11/6/2013,8011401581,2012-02-29,3/30/2012,24.63,0,3/21/2012,1,21,0,0,1,2.0,1,0,0.00013259661066157934
818,81,1/22/2013,8016290722,2012-12-01,12/31/2012,30.8,0,1/9/2013,1,39,9,1,19,22.0,4,0,8.999823963276807
391,7,6/20/2013,8017340942,2013-04-23,5/23/2013,19.53,0,5/21/2013,1,28,0,0,6,11.0,2,0,0.00013259661066157934
391,71,9/15/2013,8019405718,2013-06-06,7/6/2013,47.99,1,7/11/2013,1,35,5,1,5,7.0,2,0,4.9998847659514
818,22,9/4/2013,8024350758,2012-09-04,10/4/2012,44.51,0,9/28/2012,1,24,0,0,2,2.0,3,0,0.00013259661066157934
391,19,10/19/2012,8026688554,2013-02-14,3/16/2013,60.72,0,2/23/2013,0,9,0,0,0,0.0,1,1,0.00013259661066157934
818,13,3/16/2013,8030080145,2012-07-02,8/1/2012,87.16,0,8/6/2012,1,35,5,1,15,20.0,3,1,4.9998847659514
391,2,4/6/2013,8033892101,2013-04-03,5/3/2013,74.34,0,4/19/2013,1,16,0,0,1,1.0,2,1,0.00013259661066157934
391,16,5/11/2013,8035927112,2013-03-14,4/13/2013,48.27,0,4/10/2013,1,27,0,0,4,5.0,1,0,0.00013259661066157934
770,20,4/3/2013,8044630018,2012-07-13,8/12/2012,46.68,0,7/30/2012,1,17,0,0,1,1.0,3,0,0.00013259661066157934
391,87,11/27/2012,8052943053,2013-11-27,12/27/2013,71.6,0,12/18/2013,0,21,0,0,7,8.0,4,1,0.00013259661066157934
770,14,11/12/2012,8056734091,2012-09-14,10/14/2012,50.87,0,10/3/2012,1,19,0,0,1,1.0,3,0,0.00013259661066157934
770,14,11/12/2012,8057232722,2012-01-09,2/8/2012,83.12,0,1/30/2012,1,21,0,0,1,1.0,1,1,0.00013259661066157934
406,59,4/30/2012,8061367328,2012-06-06,7/6/2012,82.79,0,6/18/2012,0,12,0,0,1,2.0,2,1,0.00013259661066157934
406,96,4/23/2012,8062397322,2013-09-14,10/14/2013,69.65,0,10/1/2013,0,17,0,0,3,4.0,3,1,0.00013259661066157934
391,84,8/3/2013,8066534559,2013-09-26,10/26/2013,64.95,0,10/19/2013,0,23,0,0,6,7.0,3,1,0.00013259661066157934
897,91,2/13/2013,8066734147,2012-06-04,7/4/2012,41.71,0,6/16/2012,1,12,0,0,0,0.0,2,0,0.00013259661066157934
818,55,11/26/2012,8075572741,2013-02-01,3/3/2013,69.59,1,3/9/2013,0,36,6,1,6,9.0,1,1,5.999884126939366
818,75,8/29/2013,8077742155,2012-07-31,8/30/2012,55.5,1,9/13/2012,1,44,14,1,20,26.0,3,0,13.999712607634727
391,80,3/19/2013,8081319512,2012-01-06,2/5/2012,78.05,0,1/16/2012,1,10,0,0,0,0.0,1,1,0.00013259661066157934
406,36,7/4/2012,8082355258,2012-07-12,8/11/2012,68.84,0,8/3/2012,0,22,0,0,1,3.0,3,1,0.00013259661066157934
406,32,5/19/2012,8082796197,2013-02-06,3/8/2013,82.93,0,2/10/2013,0,4,0,0,0,0.0,1,1,0.00013259661066157934
818,23,4/28/2013,8086151417,2013-01-09,2/8/2013,49.85,0,1/12/2013,1,3,0,0,0,0.0,1,0,0.00013259661066157934
391,98,1/3/2013,8088935090,2012-12-20,1/19/2013,50.03,0,1/23/2013,1,34,4,1,1,2.0,4,0,3.9999164690535545
391,57,8/2/2012,8097727269,2012-07-11,8/10/2012,69.0,0,8/13/2012,1,33,3,1,17,25.0,3,1,2.9998896761404583
406,34,3/19/2013,8099860445,2012-07-23,8/22/2012,52.71,1,8/25/2012,1,33,3,1,9,15.0,3,0,2.9998896761404583
897,11,9/14/2012,8099966017,2013-06-21,7/21/2013,36.78,1,8/4/2013,0,44,14,1,12,16.0,2,0,13.999712607634727
770,58,5/8/2013,8106002715,2013-01-20,2/19/2013,17.44,0,2/20/2013,1,31,1,1,12,14.0,1,0,0.9999137284800171
391,57,8/2/2012,8111779828,2013-10-24,11/23/2013,93.24,0,12/3/2013,0,40,10,1,18,25.0,4,1,9.999821092604682
897,91,2/13/2013,8119664084,2013-09-29,10/29/2013,47.32,0,9/30/2013,0,1,0,0,0,0.0,3,0,0.00013259661066157934
818,55,11/26/2012,8130568082,2012-04-06,5/6/2012,67.3,0,5/1/2012,1,25,0,0,7,9.0,2,1,0.00013259661066157934
406,83,3/3/2012,8131076647,2012-12-08,1/7/2013,68.72,0,1/2/2013,0,25,0,0,3,5.0,4,1,0.00013259661066157934
406,67,7/19/2013,8131192839,2012-09-16,10/16/2012,60.95,1,10/25/2012,1,39,9,1,8,9.0,3,1,8.999823963276807
406,96,4/23/2012,8136944092,2012-03-23,4/22/2012,37.39,0,4/20/2012,1,28,0,0,3,4.0,1,0,0.00013259661066157934
406,12,8/10/2012,8137093063,2013-08-22,9/21/2013,78.69,0,9/26/2013,0,35,5,1,10,15.0,3,1,4.9998847659514
897,29,7/29/2013,8140634585,2013-07-06,8/5/2013,24.9,0,8/7/2013,1,32,2,1,8,15.0,3,0,1.9999121309239414
818,88,10/16/2013,8143888831,2012-02-16,3/17/2012,64.02,0,3/16/2012,1,29,0,0,17,19.0,1,1,0.00013259661066157934
897,68,4/4/2012,8144548869,2012-05-16,6/15/2012,36.2,0,6/6/2012,0,21,0,0,4,5.0,2,0,0.00013259661066157934
897,79,12/5/2012,8146803755,2012-01-29,2/28/2012,49.83,0,3/6/2012,1,37,7,1,20,26.0,1,0,6.9998328850020775
770,43,12/31/2012,8147753421,2012-06-21,7/21/2012,8.22,0,7/7/2012,1,16,0,0,12,13.0,2,0,0.00013259661066157934
897,10,11/6/2013,8147793831,2013-02-03,3/5/2013,20.65,0,2/21/2013,1,18,0,0,1,2.0,1,0,0.00013259661066157934
406,34,3/19/2013,8148770791,2013-10-21,11/20/2013,36.28,1,12/4/2013,0,44,14,1,10,15.0,4,0,13.999712607634727
770,60,9/29/2012,8149632060,2013-03-18,4/17/2013,88.33,0,4/12/2013,0,25,0,0,5,5.0,1,1,0.00013259661066157934
770,58,5/8/2013,8156321502,2012-08-27,9/26/2012,52.08,0,9/24/2012,1,28,0,0,13,14.0,3,0,0.00013259661066157934
818,26,1/9/2012,8158808494,2012-02-21,3/22/2012,56.21,1,3/10/2012,0,18,0,0,2,2.0,1,0,0.00013259661066157934
406,96,4/23/2012,8161191244,2013-07-13,8/12/2013,109.79,1,8/16/2013,0,34,4,1,3,4.0,3,1,3.9999164690535545
818,55,11/26/2012,8164212163,2013-04-30,5/30/2013,27.41,1,6/6/2013,0,37,7,1,7,9.0,2,0,6.9998328850020775
406,25,9/15/2012,8164224319,2012-04-01,5/1/2012,72.78,1,5/11/2012,1,40,10,1,19,23.0,2,1,9.999821092604682
897,79,12/5/2012,8164708697,2012-04-24,5/24/2012,52.8,0,5/30/2012,1,36,6,1,21,26.0,2,0,5.999884126939366
391,15,5/22/2012,8165388862,2013-09-22,10/22/2013,42.46,0,11/1/2013,0,40,10,1,12,16.0,3,0,9.999821092604682
406,96,4/23/2012,8166776603,2012-01-31,3/1/2012,81.13,0,2/20/2012,1,20,0,0,4,4.0,1,1,0.00013259661066157934
770,72,8/5/2012,8184291649,2013-04-07,5/7/2013,9.47,0,4/27/2013,0,20,0,0,6,7.0,2,0,0.00013259661066157934
770,14,11/12/2012,8193327667,2012-07-14,8/13/2012,57.7,0,7/31/2012,1,17,0,0,1,1.0,3,0,0.00013259661066157934
391,9,9/28/2012,8193630211,2012-03-10,4/9/2012,85.82,1,4/14/2012,1,35,5,1,14,18.0,1,1,4.9998847659514
406,78,8/24/2012,8193753679,2012-08-04,9/3/2012,69.65,1,9/13/2012,1,40,10,1,8,11.0,3,1,9.999821092604682
770,50,9/11/2012,8200853537,2012-11-14,12/14/2012,60.66,0,11/29/2012,0,15,0,0,1,1.0,4,1,0.00013259661066157934
391,21,1/26/2012,8203817830,2012-03-23,4/22/2012,92.34,0,3/28/2012,0,5,0,0,0,0.0,1,1,0.00013259661066157934
770,14,11/12/2012,8207456004,2012-03-09,4/8/2012,18.57,0,4/1/2012,1,23,0,0,1,1.0,1,0,0.00013259661066157934
897,10,11/6/2013,8223221939,2012-11-16,12/16/2012,84.22,1,12/28/2012,1,42,12,1,1,2.0,4,1,11.99974557022743
770,64,6/17/2012,8227346978,2013-01-30,3/1/2013,53.71,0,2/25/2013,0,26,0,0,2,2.0,1,0,0.00013259661066157934
818,23,4/28/2013,8240701264,2013-01-05,2/4/2013,46.1,0,1/12/2013,1,7,0,0,0,0.0,1,0,0.00013259661066157934
391,84,8/3/2013,8240803259,2012-06-20,7/20/2012,67.07,0,7/20/2012,1,30,0,0,6,7.0,2,1,0.00013259661066157934
391,76,3/3/2012,8243963846,2012-03-04,4/3/2012,59.3,0,3/31/2012,0,27,0,0,9,11.0,1,0,0.00013259661066157934
770,50,9/11/2012,8244116210,2012-08-06,9/5/2012,47.35,0,8/28/2012,1,22,0,0,1,1.0,3,0,0.00013259661066157934
770,86,4/30/2013,8249581875,2013-12-02,1/1/2014,38.5,0,12/16/2013,0,14,0,0,5,5.0,4,0,0.00013259661066157934
391,21,1/26/2012,8252449224,2012-12-18,1/17/2013,108.68,0,12/22/2012,0,4,0,0,0,0.0,4,1,0.00013259661066157934
818,75,8/29/2013,8258508334,2012-07-25,8/24/2012,61.39,1,9/4/2012,1,41,11,1,21,26.0,3,1,10.999747079705323
406,95,3/17/2012,8260736009,2012-10-22,11/21/2012,93.24,1,11/11/2012,0,20,0,0,9,13.0,4,1,0.00013259661066157934
770,62,4/30/2012,8262359020,2013-01-16,2/15/2013,47.74,0,2/26/2013,0,41,11,1,20,23.0,1,0,10.999747079705323
897,54,11/25/2013,8269617897,2013-07-28,8/27/2013,41.79,0,8/12/2013,1,15,0,0,2,2.0,3,0,0.00013259661066157934
391,56,1/8/2013,8273477766,2012-01-29,2/28/2012,51.13,0,2/21/2012,1,23,0,0,0,0.0,1,0,0.00013259661066157934
391,87,11/27/2012,8273521159,2013-08-17,9/16/2013,57.6,0,9/6/2013,0,20,0,0,7,8.0,3,0,0.00013259661066157934
391,89,4/22/2012,8276169596,2013-06-12,7/12/2013,53.19,0,6/28/2013,0,16,0,0,1,1.0,2,0,0.00013259661066157934
391,71,9/15/2013,8277025756,2012-12-02,1/1/2013,84.74,0,1/8/2013,1,37,7,1,6,7.0,4,1,6.9998328850020775
391,21,1/26/2012,8282397668,2013-08-22,9/21/2013,102.67,0,8/29/2013,0,7,0,0,0,0.0,3,1,0.00013259661066157934
391,61,10/9/2013,8284200295,2013-08-11,9/10/2013,90.42,0,9/12/2013,1,32,2,1,9,14.0,3,1,1.9999121309239414
406,59,4/30/2012,8292540307,2013-08-12,9/11/2013,75.88,0,9/2/2013,0,21,0,0,1,2.0,3,1,0.00013259661066157934
406,67,7/19/2013,8301490239,2012-11-30,12/30/2012,40.23,1,12/26/2012,1,26,0,0,9,9.0,4,0,0.00013259661066157934
770,3,3/4/2013,8301711992,2013-07-29,8/28/2013,83.36,1,8/26/2013,0,28,0,0,10,14.0,3,1,0.00013259661066157934
406,92,4/6/2012,8315488143,2013-01-08,2/7/2013,89.98,0,2/11/2013,0,34,4,1,14,17.0,1,1,3.9999164690535545
391,16,5/11/2013,8317322623,2013-04-23,5/23/2013,74.98,0,5/28/2013,1,35,5,1,4,5.0,2,1,4.9998847659514
770,58,5/8/2013,8329193507,2013-08-08,9/7/2013,43.2,0,8/26/2013,0,18,0,0,13,14.0,3,0,0.00013259661066157934
406,38,11/27/2013,8336544833,2013-08-10,9/9/2013,45.49,0,9/1/2013,1,22,0,0,5,9.0,3,0,0.00013259661066157934
391,28,8/29/2012,8342469093,2012-11-16,12/16/2012,46.07,0,11/23/2012,0,7,0,0,0,0.0,4,0,0.00013259661066157934
391,61,10/9/2013,8343505064,2012-12-16,1/15/2013,61.2,0,1/15/2013,1,30,0,0,10,14.0,4,1,0.00013259661066157934
770,31,12/31/2012,8346126237,2013-10-31,11/30/2013,61.43,0,11/5/2013,0,5,0,0,0,0.0,4,1,0.00013259661066157934
770,62,4/30/2012,8346602190,2012-08-07,9/6/2012,60.58,0,9/10/2012,0,34,4,1,21,23.0,3,1,3.9999164690535545
391,1,7/31/2013,8350497297,2013-03-16,4/15/2013,73.27,1,4/4/2013,1,19,0,0,0,0.0,1,1,0.00013259661066157934
391,57,8/2/2012,8365287542,2012-08-01,8/31/2012,57.69,0,9/8/2012,1,38,8,1,19,25.0,3,0,7.999850134096203
406,78,8/24/2012,8365605418,2013-06-06,7/6/2013,65.16,0,6/14/2013,0,8,0,0,9,11.0,2,1,0.00013259661066157934
406,78,8/24/2012,8374209501,2012-06-01,7/1/2012,83.68,1,7/8/2012,1,37,7,1,9,11.0,2,1,6.9998328850020775
897,90,6/3/2013,8375759964,2012-05-24,6/23/2012,36.83,0,6/17/2012,1,24,0,0,2,3.0,2,0,0.00013259661066157934
406,8,11/27/2013,8382421151,2012-09-30,10/30/2012,87.36,1,11/18/2012,1,49,19,1,17,20.0,3,1,18.999463975670416
391,2,4/6/2013,8385411888,2013-02-17,3/19/2013,79.25,0,3/11/2013,1,22,0,0,1,1.0,1,1,0.00013259661066157934
897,11,9/14/2012,8389404239,2013-04-11,5/11/2013,44.06,0,5/11/2013,0,30,0,0,13,16.0,2,0,0.00013259661066157934
897,90,6/3/2013,8389561226,2012-03-24,4/23/2012,53.67,0,4/17/2012,1,24,0,0,2,3.0,1,0,0.00013259661066157934
818,75,8/29/2013,8390889307,2012-09-23,10/23/2012,67.92,1,11/6/2012,1,44,14,1,22,26.0,3,1,13.999712607634727
391,21,1/26/2012,8391160851,2012-08-25,9/24/2012,74.53,0,9/1/2012,0,7,0,0,0,0.0,3,1,0.00013259661066157934
406,42,9/30/2013,8391971820,2012-01-20,2/19/2012,70.91,0,2/23/2012,1,34,4,1,18,20.0,1,1,3.9999164690535545
406,25,9/15/2012,8394111674,2013-07-10,8/9/2013,78.88,1,7/31/2013,0,21,0,0,20,23.0,3,1,0.00013259661066157934
406,73,12/15/2012,8400290228,2012-07-13,8/12/2012,88.31,0,8/28/2012,1,46,16,1,16,17.0,3,1,15.999654691376882
406,12,8/10/2012,8401420623,2013-07-19,8/18/2013,116.66,1,8/28/2013,0,40,10,1,11,15.0,3,1,9.999821092604682
897,24,4/2/2013,8412636726,2012-02-04,3/5/2012,43.29,0,2/28/2012,1,24,0,0,5,5.0,1,0,0.00013259661066157934
770,6,4/9/2013,8419584909,2013-02-07,3/9/2013,26.49,0,3/16/2013,1,37,7,1,7,10.0,1,0,6.9998328850020775
406,85,7/5/2013,8420453376,2012-10-11,11/10/2012,86.6,0,11/13/2012,1,33,3,1,13,19.0,4,1,2.9998896761404583
897,54,11/25/2013,8426420017,2013-01-31,3/2/2013,15.48,0,2/12/2013,1,12,0,0,2,2.0,1,0,0.00013259661066157934
406,12,8/10/2012,8427086210,2013-10-30,11/29/2013,87.27,0,12/5/2013,0,36,6,1,12,15.0,4,1,5.999884126939366
391,87,11/27/2012,8428274862,2013-04-07,5/7/2013,77.01,0,4/29/2013,0,22,0,0,7,8.0,2,1,0.00013259661066157934
391,46,11/11/2012,8429016073,2012-10-25,11/24/2012,40.55,0,11/21/2012,1,27,0,0,2,2.0,4,0,0.00013259661066157934
818,74,2/21/2012,8429898953,2012-09-12,10/12/2012,51.0,0,10/5/2012,0,23,0,0,6,6.0,3,0,0.00013259661066157934
770,20,4/3/2013,8444345875,2012-02-27,3/28/2012,41.71,0,3/11/2012,1,13,0,0,1,1.0,1,0,0.00013259661066157934
818,75,8/29/2013,8447618970,2013-06-18,7/18/2013,64.59,1,8/6/2013,1,49,19,1,23,26.0,2,1,18.999798980020415
770,6,4/9/2013,8449889683,2012-11-14,12/14/2012,20.61,0,12/9/2012,1,25,0,0,8,10.0,4,0,0.00013259661066157934
818,74,2/21/2012,8450356834,2013-03-09,4/8/2013,50.21,0,4/8/2013,0,30,0,0,6,6.0,1,0,0.00013259661066157934
406,34,3/19/2013,8455537995,2013-09-02,10/2/2013,47.24,1,9/28/2013,0,26,0,0,11,15.0,3,0,0.00013259661066157934
406,8,11/27/2013,8456442808,2013-07-05,8/4/2013,49.56,0,8/16/2013,1,42,12,1,18,20.0,3,0,11.99974557022743
406,35,4/4/2013,8459323044,2013-01-14,2/13/2013,40.13,0,2/17/2013,1,34,4,1,12,13.0,1,0,3.9999164690535545
770,3,3/4/2013,8461427104,2013-01-11,2/10/2013,52.14,1,2/20/2013,1,40,10,1,10,14.0,1,0,9.999821092604682
818,22,9/4/2013,8462827944,2013-04-01,5/1/2013,52.4,0,4/18/2013,1,17,0,0,2,2.0,2,0,0.00013259661066157934
818,69,11/21/2012,8464039248,2013-06-30,7/30/2013,63.05,0,7/3/2013,0,3,0,0,0,0.0,2,1,0.00013259661066157934
897,24,4/2/2013,8466153246,2012-06-03,7/3/2012,35.3,0,7/3/2012,1,30,0,0,5,5.0,2,0,0.00013259661066157934
406,38,11/27/2013,8467769345,2012-07-28,8/27/2012,86.76,1,9/15/2012,1,49,19,1,5,9.0,3,1,18.999463975670416
897,66,1/11/2013,8469604228,2013-06-08,7/8/2013,46.34,0,6/21/2013,0,13,0,0,1,1.0,2,0,0.00013259661066157934
897,52,10/26/2012,8471061442,2012-11-24,12/24/2012,19.06,1,12/9/2012,0,15,0,0,0,0.0,4,0,0.00013259661066157934
897,91,2/13/2013,8471592455,2012-12-30,1/29/2013,51.96,0,1/4/2013,1,5,0,0,0,0.0,4,0,0.00013259661066157934
391,84,8/3/2013,8473757844,2013-06-05,7/5/2013,26.13,0,7/13/2013,1,38,8,1,6,7.0,2,0,7.999850134096203
406,49,7/13/2012,8478661655,2013-09-24,10/24/2013,54.37,0,9/29/2013,0,5,0,0,2,2.0,3,0,0.00013259661066157934
897,68,4/4/2012,8482497127,2013-04-12,5/12/2013,16.06,0,5/7/2013,0,25,0,0,4,5.0,2,0,0.00013259661066157934
406,32,5/19/2012,8483378519,2012-01-04,2/3/2012,75.21,0,1/13/2012,1,9,0,0,0,0.0,1,1,0.00013259661066157934
770,3,3/4/2013,8488549558,2012-04-28,5/28/2012,43.62,1,6/12/2012,1,45,15,1,11,14.0,2,0,14.99965563892782
818,69,11/21/2012,8489952796,2013-06-22,7/22/2013,53.19,0,6/25/2013,0,3,0,0,0,0.0,2,0,0.00013259661066157934
897,5,6/24/2012,8493182849,2012-01-18,2/17/2012,18.03,0,3/22/2012,1,64,34,1,29,32.0,1,0,33.99830960287277
406,78,8/24/2012,8502171486,2013-11-30,12/30/2013,73.6,1,1/7/2014,0,38,8,1,10,11.0,4,1,7.999850134096203
770,14,11/12/2012,8503873648,2012-10-29,11/28/2012,37.87,0,11/11/2012,1,13,0,0,1,1.0,4,0,0.00013259661066157934
770,50,9/11/2012,8513935149,2012-08-04,9/3/2012,30.14,0,8/30/2012,1,26,0,0,1,1.0,3,0,0.00013259661066157934
406,49,7/13/2012,8514889441,2013-02-10,3/12/2013,92.14,1,2/22/2013,0,12,0,0,2,2.0,1,1,0.00013259661066157934
406,83,3/3/2012,8517033976,2013-03-21,4/20/2013,70.99,0,4/23/2013,0,33,3,1,3,5.0,1,1,2.9998896761404583
818,44,5/31/2012,8523083533,2012-09-12,10/12/2012,41.12,1,10/21/2012,0,39,9,1,16,20.0,3,0,8.999823963276807
770,20,4/3/2013,8527409222,2012-05-19,6/18/2012,67.97,0,5/31/2012,1,12,0,0,1,1.0,2,1,0.00013259661066157934
897,5,6/24/2012,8528877072,2012-01-12,2/11/2012,64.19,0,2/24/2012,1,43,13,1,30,32.0,1,1,12.999722277465146
770,33,6/27/2013,8548423449,2012-06-09,7/9/2012,51.6,0,7/23/2012,1,44,14,1,22,25.0,2,0,13.999712607634727
818,22,9/4/2013,8551131035,2012-11-19,12/19/2012,86.87,0,12/8/2012,1,19,0,0,2,2.0,4,1,0.00013259661066157934
770,86,4/30/2013,8553422918,2013-11-26,12/26/2013,51.42,0,12/18/2013,0,22,0,0,5,5.0,4,0,0.00013259661066157934
897,82,1/11/2013,8564835935,2013-10-27,11/26/2013,9.53,0,11/1/2013,0,5,0,0,0,1.0,4,0,0.00013259661066157934
770,93,7/9/2012,8568370573,2012-01-18,2/17/2012,56.55,1,3/12/2012,1,54,24,1,8,12.0,1,0,23.999619490899644
391,7,6/20/2013,8575598490,2012-07-13,8/12/2012,26.98,1,8/24/2012,1,42,12,1,6,11.0,3,0,11.99974557022743
897,90,6/3/2013,8576086686,2012-03-14,4/13/2012,38.0,0,3/29/2012,1,15,0,0,2,3.0,1,0,0.00013259661066157934
391,57,8/2/2012,8582366228,2012-09-03,10/3/2012,27.42,0,10/6/2012,0,33,3,1,20,25.0,3,0,2.9998896761404583
897,82,1/11/2013,8585978960,2013-10-19,11/18/2013,7.39,0,10/29/2013,0,10,0,0,0,1.0,4,0,0.00013259661066157934
897,91,2/13/2013,8595337570,2012-08-19,9/18/2012,44.25,0,8/22/2012,1,3,0,0,0,0.0,3,0,0.00013259661066157934
897,29,7/29/2013,8598688213,2012-02-25,3/26/2012,25.93,0,4/2/2012,1,37,7,1,9,15.0,1,0,6.9998328850020775
818,48,9/1/2013,8604269690,2013-08-01,8/31/2013,83.37,0,8/30/2013,1,29,0,0,0,0.0,3,1,0.00013259661066157934
391,9,9/28/2012,8610241270,2012-03-14,4/13/2012,95.82,0,3/31/2012,1,17,0,0,15,18.0,1,1,0.00013259661066157934
406,40,9/11/2012,8615012107,2012-01-27,2/26/2012,53.81,0,2/11/2012,1,15,0,0,2,2.0,1,0,0.00013259661066157934
897,29,7/29/2013,8623313803,2012-02-07,3/8/2012,44.52,0,3/17/2012,1,39,9,1,10,15.0,1,0,8.999823963276807
897,66,1/11/2013,8631854540,2013-04-15,5/15/2013,22.45,0,5/12/2013,0,27,0,0,1,1.0,2,0,0.00013259661066157934
897,66,1/11/2013,8634528747,2012-09-10,10/10/2012,52.82,0,9/28/2012,1,18,0,0,1,1.0,3,0,0.00013259661066157934
818,74,2/21/2012,8636390396,2012-03-29,4/28/2012,55.38,0,4/22/2012,0,24,0,0,6,6.0,1,0,0.00013259661066157934
